Event,Event_name,Event_order,Event_year,Date,Race_time_clock,Distance,Laps,Rang,Participant,UCI_Class_code,Year_of_birth,Age,Team,Time,Time_seconds,Time_min,Time_hours,Velocity,Gender_name,Gender,Class_number,Class,Discipline
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,10/09/2011,16:00,61.5,4,20,225,MC3,1983,28,DENMARK,2:02:21,7341,122.35,2.039166667,30.15937883,Men,1,3,C3,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,10/09/2011,16:02,61.5,4,2,226,WC5,1980,31,POLAND,1:40:42,6042,100.7,1.678333333,36.64349553,Women,2,5,C5,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,10:45,30.7,2,4,236,MT1,1991,20,CZECH REPUBLIC,1:11:12,4272,71.2,1.186666667,25.87078652,Men,1,1,T1,T
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,8:02,46.1,3,4,239,WC2,1974,37,CHINESE TAIPEI,1:31:36,5496,91.6,1.526666667,30.19650655,Women,2,2,C2,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,8:00,76.9,5,21,248,MC5,NA,NA,DENMARK,2:05:07,7507,125.1166667,2.085277778,36.87758092,Men,1,5,C5,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,8:00,76.9,5,3,249,MC4,1984,27,NORWAY,1:53:00,6780,113,1.883333333,40.83185841,Men,1,4,C4,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,8:00,76.9,5,1,253,MC5,1976,35,SPAIN,1:51:53,6713,111.8833333,1.864722222,41.23938627,Men,1,5,C5,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,8:00,76.9,5,10,255,MC4,1974,37,CZECH REPUBLIC,1:53:00,6780,113,1.883333333,40.83185841,Men,1,4,C4,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,10/09/2011,16:00,61.5,4,9,259,MC3,1978,33,SOUTH KOREA,1:36:04,5764,96.06666667,1.601111111,38.41082582,Men,1,3,C3,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,10/09/2011,16:00,61.5,4,10,261,MC3,1974,37,NORWAY,1:36:04,5764,96.06666667,1.601111111,38.41082582,Men,1,3,C3,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,8:02,46.1,3,1,263,WC2,1984,27,USA,1:22:52,4972,82.86666667,1.381111111,33.37892196,Women,2,2,C2,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,8:02,46.1,3,5,269,WC2,1968,43,SERBIA,1:31:55,5515,91.91666667,1.531944444,30.09247507,Women,2,2,C2,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,10:45,30.7,2,5,273,WT2,1990,21,CZECH REPUBLIC,1:17:11,4631,77.18333333,1.286388889,23.86525588,Women,2,2,T2,T
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,8:00,76.9,5,4,278,MC4,1979,32,USA,1:53:00,6780,113,1.883333333,40.83185841,Men,1,4,C4,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,8:00,76.9,5,14,281,MC4,1979,32,GERMANY,1:53:00,6780,113,1.883333333,40.83185841,Men,1,4,C4,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,10/09/2011,16:00,61.5,4,4,290,MC3,1993,18,CZECH REPUBLIC,1:36:04,5764,96.06666667,1.601111111,38.41082582,Men,1,3,C3,C
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,10:45,30.7,2,2,293,WT1,1989,22,CZECH REPUBLIC,2:04:03,7443,124.05,2.0675,14.84885127,Women,2,1,T1,T
Roskilde-Wchamp2011,Roskilde-Wchamp,4,2011,11/09/2011,10:45,30.7,2,14,297,MT2,1978,33,GREECE,1:06:26,3986,66.43333333,1.107222222,27.72704466,Men,1,2,T2,T
